"EVbar","dwal","eddy visocity","pbar","pressure","ubar:0","ubar:1","ubar:2","velocity:0","velocity:1","velocity:2","vortBar:0","vortBar:1","vortBar:2","vorticity:0","vorticity:1","vorticity:2","wss","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5.82161e-05,2.31600e-02,5.82372e-05,7.98762e-01,8.61820e-01,7.51295e+01,1.29741e-01,0.00000e+00,7.51297e+01,1.29872e-01,0.00000e+00,-5.38611e-02,-1.09439e+00,2.43959e+00,-4.70829e-02,-1.10861e+00,2.43480e+00,0.00000e+00,1,2.31600e-02,9.70000e-01,2.31600e-02,0.00000e+00
5.80955e-05,2.31900e-02,5.81160e-05,7.98388e-01,8.61495e-01,7.51298e+01,1.29746e-01,0.00000e+00,7.51300e+01,1.29876e-01,0.00000e+00,-5.38629e-02,-1.09210e+00,2.37367e+00,-4.70969e-02,-1.10629e+00,2.36907e+00,0.00000e+00,1,2.31900e-02,9.70000e-01,2.31900e-02,0.00000e+00
5.79750e-05,2.32200e-02,5.79948e-05,7.98015e-01,8.61171e-01,7.51300e+01,1.29751e-01,0.00000e+00,7.51302e+01,1.29881e-01,0.00000e+00,-5.38648e-02,-1.08980e+00,2.30774e+00,-4.71110e-02,-1.10398e+00,2.30334e+00,0.00000e+00,1,2.32200e-02,9.70000e-01,2.32200e-02,0.00000e+00
5.78544e-05,2.32500e-02,5.78735e-05,7.97642e-01,8.60847e-01,7.51302e+01,1.29756e-01,0.00000e+00,7.51304e+01,1.29886e-01,0.00000e+00,-5.38666e-02,-1.08751e+00,2.24182e+00,-4.71250e-02,-1.10166e+00,2.23761e+00,0.00000e+00,1,2.32500e-02,9.70000e-01,2.32500e-02,0.00000e+00
5.77339e-05,2.32800e-02,5.77523e-05,7.97268e-01,8.60522e-01,7.51305e+01,1.29761e-01,0.00000e+00,7.51307e+01,1.29891e-01,0.00000e+00,-5.38684e-02,-1.08521e+00,2.17590e+00,-4.71391e-02,-1.09935e+00,2.17187e+00,0.00000e+00,1,2.32800e-02,9.70000e-01,2.32800e-02,0.00000e+00
5.76133e-05,2.33100e-02,5.76311e-05,7.96895e-01,8.60198e-01,7.51307e+01,1.29766e-01,0.00000e+00,7.51309e+01,1.29896e-01,0.00000e+00,-5.38703e-02,-1.08291e+00,2.10998e+00,-4.71531e-02,-1.09703e+00,2.10614e+00,0.00000e+00,1,2.33100e-02,9.70000e-01,2.33100e-02,0.00000e+00
5.74928e-05,2.33400e-02,5.75098e-05,7.96522e-01,8.59873e-01,7.51309e+01,1.29771e-01,0.00000e+00,7.51311e+01,1.29900e-01,0.00000e+00,-5.38721e-02,-1.08062e+00,2.04406e+00,-4.71672e-02,-1.09472e+00,2.04041e+00,0.00000e+00,1,2.33400e-02,9.70000e-01,2.33400e-02,0.00000e+00
5.73722e-05,2.33700e-02,5.73886e-05,7.96148e-01,8.59549e-01,7.51312e+01,1.29776e-01,0.00000e+00,7.51314e+01,1.29905e-01,0.00000e+00,-5.38740e-02,-1.07832e+00,1.97814e+00,-4.71812e-02,-1.09240e+00,1.97468e+00,0.00000e+00,1,2.33700e-02,9.70000e-01,2.33700e-02,0.00000e+00
5.72517e-05,2.34000e-02,5.72674e-05,7.95775e-01,8.59224e-01,7.51314e+01,1.29781e-01,0.00000e+00,7.51316e+01,1.29910e-01,0.00000e+00,-5.38758e-02,-1.07603e+00,1.91222e+00,-4.71953e-02,-1.09009e+00,1.90895e+00,0.00000e+00,1,2.34000e-02,9.70000e-01,2.34000e-02,0.00000e+00
5.71311e-05,2.34300e-02,5.71461e-05,7.95402e-01,8.58900e-01,7.51317e+01,1.29786e-01,0.00000e+00,7.51319e+01,1.29915e-01,0.00000e+00,-5.38777e-02,-1.07373e+00,1.84629e+00,-4.72093e-02,-1.08777e+00,1.84322e+00,0.00000e+00,1,2.34300e-02,9.70000e-01,2.34300e-02,0.00000e+00
5.70105e-05,2.34600e-02,5.70249e-05,7.95028e-01,8.58575e-01,7.51319e+01,1.29791e-01,0.00000e+00,7.51321e+01,1.29920e-01,0.00000e+00,-5.38795e-02,-1.07144e+00,1.78037e+00,-4.72234e-02,-1.08546e+00,1.77749e+00,0.00000e+00,1,2.34600e-02,9.70000e-01,2.34600e-02,0.00000e+00
5.68900e-05,2.34900e-02,5.69036e-05,7.94655e-01,8.58251e-01,7.51321e+01,1.29796e-01,0.00000e+00,7.51323e+01,1.29924e-01,0.00000e+00,-5.38814e-02,-1.06914e+00,1.71445e+00,-4.72374e-02,-1.08314e+00,1.71176e+00,0.00000e+00,1,2.34900e-02,9.70000e-01,2.34900e-02,0.00000e+00
5.67694e-05,2.35200e-02,5.67824e-05,7.94282e-01,8.57927e-01,7.51324e+01,1.29801e-01,0.00000e+00,7.51326e+01,1.29929e-01,0.00000e+00,-5.38832e-02,-1.06684e+00,1.64852e+00,-4.72515e-02,-1.08082e+00,1.64602e+00,0.00000e+00,1,2.35200e-02,9.70000e-01,2.35200e-02,0.00000e+00
5.66489e-05,2.35500e-02,5.66612e-05,7.93908e-01,8.57602e-01,7.51326e+01,1.29806e-01,0.00000e+00,7.51328e+01,1.29934e-01,0.00000e+00,-5.38851e-02,-1.06455e+00,1.58260e+00,-4.72655e-02,-1.07851e+00,1.58029e+00,0.00000e+00,1,2.35500e-02,9.70000e-01,2.35500e-02,0.00000e+00
5.65283e-05,2.35800e-02,5.65399e-05,7.93535e-01,8.57278e-01,7.51328e+01,1.29811e-01,0.00000e+00,7.51330e+01,1.29939e-01,0.00000e+00,-5.38869e-02,-1.06225e+00,1.51668e+00,-4.72796e-02,-1.07619e+00,1.51456e+00,0.00000e+00,1,2.35800e-02,9.70000e-01,2.35800e-02,0.00000e+00
5.64078e-05,2.36100e-02,5.64187e-05,7.93162e-01,8.56953e-01,7.51331e+01,1.29816e-01,0.00000e+00,7.51333e+01,1.29944e-01,0.00000e+00,-5.38888e-02,-1.05996e+00,1.45076e+00,-4.72936e-02,-1.07388e+00,1.44883e+00,0.00000e+00,1,2.36100e-02,9.70000e-01,2.36100e-02,0.00000e+00
5.62872e-05,2.36400e-02,5.62975e-05,7.92788e-01,8.56629e-01,7.51333e+01,1.29821e-01,0.00000e+00,7.51335e+01,1.29948e-01,0.00000e+00,-5.38906e-02,-1.05766e+00,1.38484e+00,-4.73077e-02,-1.07156e+00,1.38310e+00,0.00000e+00,1,2.36400e-02,9.70000e-01,2.36400e-02,0.00000e+00
5.61667e-05,2.36700e-02,5.61763e-05,7.92415e-01,8.56304e-01,7.51336e+01,1.29826e-01,0.00000e+00,7.51338e+01,1.29953e-01,0.00000e+00,-5.38925e-02,-1.05537e+00,1.31892e+00,-4.73217e-02,-1.06925e+00,1.31737e+00,0.00000e+00,1,2.36700e-02,9.70000e-01,2.36700e-02,0.00000e+00
5.60461e-05,2.37000e-02,5.60550e-05,7.92042e-01,8.55980e-01,7.51338e+01,1.29831e-01,0.00000e+00,7.51340e+01,1.29958e-01,0.00000e+00,-5.38943e-02,-1.05307e+00,1.25299e+00,-4.73358e-02,-1.06693e+00,1.25164e+00,0.00000e+00,1,2.37000e-02,9.70000e-01,2.37000e-02,0.00000e+00
5.59256e-05,2.37300e-02,5.59338e-05,7.91669e-01,8.55655e-01,7.51340e+01,1.29836e-01,0.00000e+00,7.51342e+01,1.29963e-01,0.00000e+00,-5.38961e-02,-1.05077e+00,1.18707e+00,-4.73498e-02,-1.06462e+00,1.18590e+00,0.00000e+00,1,2.37300e-02,9.70000e-01,2.37300e-02,0.00000e+00
5.58050e-05,2.37600e-02,5.58125e-05,7.91295e-01,8.55331e-01,7.51343e+01,1.29841e-01,0.00000e+00,7.51345e+01,1.29968e-01,0.00000e+00,-5.38980e-02,-1.04848e+00,1.12115e+00,-4.73639e-02,-1.06230e+00,1.12017e+00,0.00000e+00,1,2.37600e-02,9.70000e-01,2.37600e-02,0.00000e+00
5.56845e-05,2.37900e-02,5.56913e-05,7.90922e-01,8.55007e-01,7.51345e+01,1.29845e-01,0.00000e+00,7.51347e+01,1.29972e-01,0.00000e+00,-5.38998e-02,-1.04618e+00,1.05523e+00,-4.73779e-02,-1.05998e+00,1.05444e+00,0.00000e+00,1,2.37900e-02,9.70000e-01,2.37900e-02,0.00000e+00
5.55639e-05,2.38200e-02,5.55701e-05,7.90549e-01,8.54682e-01,7.51347e+01,1.29850e-01,0.00000e+00,7.51349e+01,1.29977e-01,0.00000e+00,-5.39017e-02,-1.04389e+00,9.89305e-01,-4.73920e-02,-1.05767e+00,9.88713e-01,0.00000e+00,1,2.38200e-02,9.70000e-01,2.38200e-02,0.00000e+00
5.54434e-05,2.38500e-02,5.54488e-05,7.90175e-01,8.54358e-01,7.51350e+01,1.29855e-01,0.00000e+00,7.51352e+01,1.29982e-01,0.00000e+00,-5.39035e-02,-1.04159e+00,9.23383e-01,-4.74060e-02,-1.05535e+00,9.22982e-01,0.00000e+00,1,2.38500e-02,9.70000e-01,2.38500e-02,0.00000e+00
5.53228e-05,2.38800e-02,5.53276e-05,7.89802e-01,8.54033e-01,7.51352e+01,1.29860e-01,0.00000e+00,7.51354e+01,1.29987e-01,0.00000e+00,-5.39054e-02,-1.03930e+00,8.57462e-01,-4.74201e-02,-1.05304e+00,8.57251e-01,0.00000e+00,1,2.38800e-02,9.70000e-01,2.38800e-02,0.00000e+00
5.52022e-05,2.39100e-02,5.52064e-05,7.89429e-01,8.53709e-01,7.51354e+01,1.29865e-01,0.00000e+00,7.51357e+01,1.29992e-01,0.00000e+00,-5.39072e-02,-1.03700e+00,7.91536e-01,-4.74341e-02,-1.05072e+00,7.91516e-01,0.00000e+00,1,2.39100e-02,9.70000e-01,2.39100e-02,0.00000e+00
5.50817e-05,2.39400e-02,5.50851e-05,7.89055e-01,8.53384e-01,7.51357e+01,1.29870e-01,0.00000e+00,7.51359e+01,1.29996e-01,0.00000e+00,-5.39091e-02,-1.03470e+00,7.25614e-01,-4.74482e-02,-1.04841e+00,7.25785e-01,0.00000e+00,1,2.39400e-02,9.70000e-01,2.39400e-02,0.00000e+00
5.49611e-05,2.39700e-02,5.49639e-05,7.88682e-01,8.53060e-01,7.51359e+01,1.29875e-01,0.00000e+00,7.51361e+01,1.30001e-01,0.00000e+00,-5.39109e-02,-1.03241e+00,6.59693e-01,-4.74622e-02,-1.04609e+00,6.60055e-01,0.00000e+00,1,2.39700e-02,9.70000e-01,2.39700e-02,0.00000e+00
5.48406e-05,2.40000e-02,5.48427e-05,7.88309e-01,8.52736e-01,7.51362e+01,1.29880e-01,0.00000e+00,7.51364e+01,1.30006e-01,0.00000e+00,-5.39128e-02,-1.03011e+00,5.93771e-01,-4.74763e-02,-1.04378e+00,5.94324e-01,0.00000e+00,1,2.40000e-02,9.70000e-01,2.40000e-02,0.00000e+00
5.47200e-05,2.40300e-02,5.47214e-05,7.87935e-01,8.52411e-01,7.51364e+01,1.29885e-01,0.00000e+00,7.51366e+01,1.30011e-01,0.00000e+00,-5.39146e-02,-1.02782e+00,5.27850e-01,-4.74903e-02,-1.04146e+00,5.28593e-01,0.00000e+00,1,2.40300e-02,9.70000e-01,2.40300e-02,0.00000e+00
5.45995e-05,2.40600e-02,5.46002e-05,7.87562e-01,8.52087e-01,7.51366e+01,1.29890e-01,0.00000e+00,7.51368e+01,1.30016e-01,0.00000e+00,-5.39165e-02,-1.02552e+00,4.61928e-01,-4.75044e-02,-1.03915e+00,4.62862e-01,0.00000e+00,1,2.40600e-02,9.70000e-01,2.40600e-02,0.00000e+00
5.44789e-05,2.40900e-02,5.44790e-05,7.87189e-01,8.51762e-01,7.51369e+01,1.29895e-01,0.00000e+00,7.51371e+01,1.30020e-01,0.00000e+00,-5.39183e-02,-1.02323e+00,3.96007e-01,-4.75184e-02,-1.03683e+00,3.97132e-01,0.00000e+00,1,2.40900e-02,9.70000e-01,2.40900e-02,0.00000e+00
5.43599e-05,2.41200e-02,5.43592e-05,7.86809e-01,8.51434e-01,7.51371e+01,1.29900e-01,0.00000e+00,7.51373e+01,1.30025e-01,0.00000e+00,-5.39203e-02,-1.02093e+00,3.29329e-01,-4.75326e-02,-1.03451e+00,3.30650e-01,0.00000e+00,1,2.41200e-02,9.70000e-01,2.41200e-02,0.00000e+00
5.41985e-05,2.41500e-02,5.41977e-05,7.86607e-01,8.51222e-01,7.51371e+01,1.29903e-01,0.00000e+00,7.51373e+01,1.30027e-01,0.00000e+00,-5.39185e-02,-1.01874e+00,2.83835e-01,-4.75446e-02,-1.03231e+00,2.85195e-01,0.00000e+00,1,2.41500e-02,9.70000e-01,2.41500e-02,0.00000e+00
5.40372e-05,2.41800e-02,5.40361e-05,7.86406e-01,8.51011e-01,7.51371e+01,1.29905e-01,0.00000e+00,7.51374e+01,1.30029e-01,0.00000e+00,-5.39167e-02,-1.01656e+00,2.38345e-01,-4.75567e-02,-1.03010e+00,2.39743e-01,0.00000e+00,1,2.41800e-02,9.70000e-01,2.41800e-02,0.00000e+00
5.38758e-05,2.42100e-02,5.38746e-05,7.86204e-01,8.50799e-01,7.51372e+01,1.29907e-01,0.00000e+00,7.51374e+01,1.30031e-01,0.00000e+00,-5.39150e-02,-1.01438e+00,1.92854e-01,-4.75688e-02,-1.02790e+00,1.94291e-01,0.00000e+00,1,2.42100e-02,9.70000e-01,2.42100e-02,0.00000e+00
5.37144e-05,2.42400e-02,5.37131e-05,7.86002e-01,8.50588e-01,7.51372e+01,1.29910e-01,0.00000e+00,7.51374e+01,1.30034e-01,0.00000e+00,-5.39132e-02,-1.01219e+00,1.47364e-01,-4.75809e-02,-1.02569e+00,1.48839e-01,0.00000e+00,1,2.42400e-02,9.70000e-01,2.42400e-02,0.00000e+00
5.35531e-05,2.42700e-02,5.35515e-05,7.85801e-01,8.50376e-01,7.51372e+01,1.29912e-01,0.00000e+00,7.51374e+01,1.30036e-01,0.00000e+00,-5.39114e-02,-1.01001e+00,1.01873e-01,-4.75930e-02,-1.02349e+00,1.03387e-01,0.00000e+00,1,2.42700e-02,9.70000e-01,2.42700e-02,0.00000e+00
5.33917e-05,2.43000e-02,5.33900e-05,7.85599e-01,8.50165e-01,7.51372e+01,1.29914e-01,0.00000e+00,7.51374e+01,1.30038e-01,0.00000e+00,-5.39097e-02,-1.00783e+00,5.63828e-02,-4.76051e-02,-1.02128e+00,5.79352e-02,0.00000e+00,1,2.43000e-02,9.70000e-01,2.43000e-02,0.00000e+00
5.32303e-05,2.43300e-02,5.32284e-05,7.85397e-01,8.49953e-01,7.51372e+01,1.29916e-01,0.00000e+00,7.51374e+01,1.30040e-01,0.00000e+00,-5.39079e-02,-1.00564e+00,1.08923e-02,-4.76172e-02,-1.01908e+00,1.24832e-02,0.00000e+00,1,2.43300e-02,9.70000e-01,2.43300e-02,0.00000e+00
5.30690e-05,2.43600e-02,5.30669e-05,7.85196e-01,8.49742e-01,7.51373e+01,1.29919e-01,0.00000e+00,7.51375e+01,1.30042e-01,0.00000e+00,-5.39061e-02,-1.00346e+00,-3.45981e-02,-4.76292e-02,-1.01687e+00,-3.29688e-02,0.00000e+00,1,2.43600e-02,9.70000e-01,2.43600e-02,0.00000e+00
5.29076e-05,2.43900e-02,5.29053e-05,7.84994e-01,8.49530e-01,7.51373e+01,1.29921e-01,0.00000e+00,7.51375e+01,1.30044e-01,0.00000e+00,-5.39044e-02,-1.00128e+00,-8.00914e-02,-4.76413e-02,-1.01467e+00,-7.84236e-02,0.00000e+00,1,2.43900e-02,9.70000e-01,2.43900e-02,0.00000e+00
5.27462e-05,2.44200e-02,5.27438e-05,7.84792e-01,8.49319e-01,7.51373e+01,1.29923e-01,0.00000e+00,7.51375e+01,1.30046e-01,0.00000e+00,-5.39026e-02,-9.99094e-01,-1.25582e-01,-4.76534e-02,-1.01246e+00,-1.23876e-01,0.00000e+00,1,2.44200e-02,9.70000e-01,2.44200e-02,0.00000e+00
5.25849e-05,2.44500e-02,5.25822e-05,7.84591e-01,8.49107e-01,7.51373e+01,1.29926e-01,0.00000e+00,7.51375e+01,1.30048e-01,0.00000e+00,-5.39008e-02,-9.96911e-01,-1.71072e-01,-4.76655e-02,-1.01026e+00,-1.69328e-01,0.00000e+00,1,2.44500e-02,9.70000e-01,2.44500e-02,0.00000e+00
5.24235e-05,2.44800e-02,5.24207e-05,7.84389e-01,8.48896e-01,7.51373e+01,1.29928e-01,0.00000e+00,7.51375e+01,1.30050e-01,0.00000e+00,-5.38991e-02,-9.94727e-01,-2.16563e-01,-4.76776e-02,-1.00805e+00,-2.14780e-01,0.00000e+00,1,2.44800e-02,9.70000e-01,2.44800e-02,0.00000e+00
5.22622e-05,2.45100e-02,5.22592e-05,7.84187e-01,8.48684e-01,7.51373e+01,1.29930e-01,0.00000e+00,7.51375e+01,1.30052e-01,0.00000e+00,-5.38973e-02,-9.92544e-01,-2.62053e-01,-4.76897e-02,-1.00585e+00,-2.60232e-01,0.00000e+00,1,2.45100e-02,9.70000e-01,2.45100e-02,0.00000e+00
5.21008e-05,2.45400e-02,5.20976e-05,7.83986e-01,8.48473e-01,7.51374e+01,1.29932e-01,0.00000e+00,7.51376e+01,1.30054e-01,0.00000e+00,-5.38955e-02,-9.90361e-01,-3.07544e-01,-4.77017e-02,-1.00364e+00,-3.05684e-01,0.00000e+00,1,2.45400e-02,9.70000e-01,2.45400e-02,0.00000e+00
5.19394e-05,2.45700e-02,5.19361e-05,7.83784e-01,8.48261e-01,7.51374e+01,1.29935e-01,0.00000e+00,7.51376e+01,1.30056e-01,0.00000e+00,-5.38938e-02,-9.88178e-01,-3.53034e-01,-4.77138e-02,-1.00144e+00,-3.51136e-01,0.00000e+00,1,2.45700e-02,9.70000e-01,2.45700e-02,0.00000e+00
5.17781e-05,2.46000e-02,5.17745e-05,7.83582e-01,8.48050e-01,7.51374e+01,1.29937e-01,0.00000e+00,7.51376e+01,1.30058e-01,0.00000e+00,-5.38920e-02,-9.85994e-01,-3.98525e-01,-4.77259e-02,-9.99232e-01,-3.96588e-01,0.00000e+00,1,2.46000e-02,9.70000e-01,2.46000e-02,0.00000e+00
5.16167e-05,2.46300e-02,5.16130e-05,7.83381e-01,8.47838e-01,7.51374e+01,1.29939e-01,0.00000e+00,7.51376e+01,1.30060e-01,0.00000e+00,-5.38902e-02,-9.83811e-01,-4.44018e-01,-4.77380e-02,-9.97027e-01,-4.42042e-01,0.00000e+00,1,2.46300e-02,9.70000e-01,2.46300e-02,0.00000e+00
5.14553e-05,2.46600e-02,5.14514e-05,7.83179e-01,8.47627e-01,7.51374e+01,1.29941e-01,0.00000e+00,7.51376e+01,1.30063e-01,0.00000e+00,-5.38885e-02,-9.81628e-01,-4.89509e-01,-4.77501e-02,-9.94822e-01,-4.87494e-01,0.00000e+00,1,2.46600e-02,9.70000e-01,2.46600e-02,0.00000e+00
5.12940e-05,2.46900e-02,5.12899e-05,7.82977e-01,8.47415e-01,7.51374e+01,1.29944e-01,0.00000e+00,7.51376e+01,1.30065e-01,0.00000e+00,-5.38867e-02,-9.79444e-01,-5.34999e-01,-4.77622e-02,-9.92617e-01,-5.32946e-01,0.00000e+00,1,2.46900e-02,9.70000e-01,2.46900e-02,0.00000e+00
5.11326e-05,2.47200e-02,5.11284e-05,7.82776e-01,8.47204e-01,7.51375e+01,1.29946e-01,0.00000e+00,7.51377e+01,1.30067e-01,0.00000e+00,-5.38849e-02,-9.77261e-01,-5.80490e-01,-4.77743e-02,-9.90412e-01,-5.78398e-01,0.00000e+00,1,2.47200e-02,9.70000e-01,2.47200e-02,0.00000e+00
5.09712e-05,2.47500e-02,5.09668e-05,7.82574e-01,8.46992e-01,7.51375e+01,1.29948e-01,0.00000e+00,7.51377e+01,1.30069e-01,0.00000e+00,-5.38832e-02,-9.75078e-01,-6.25980e-01,-4.77863e-02,-9.88208e-01,-6.23850e-01,0.00000e+00,1,2.47500e-02,9.70000e-01,2.47500e-02,0.00000e+00
5.08099e-05,2.47800e-02,5.08053e-05,7.82372e-01,8.46781e-01,7.51375e+01,1.29951e-01,0.00000e+00,7.51377e+01,1.30071e-01,0.00000e+00,-5.38814e-02,-9.72895e-01,-6.71470e-01,-4.77984e-02,-9.86003e-01,-6.69302e-01,0.00000e+00,1,2.47800e-02,9.70000e-01,2.47800e-02,0.00000e+00
5.06485e-05,2.48100e-02,5.06437e-05,7.82171e-01,8.46569e-01,7.51375e+01,1.29953e-01,0.00000e+00,7.51377e+01,1.30073e-01,0.00000e+00,-5.38796e-02,-9.70711e-01,-7.16961e-01,-4.78105e-02,-9.83798e-01,-7.14754e-01,0.00000e+00,1,2.48100e-02,9.70000e-01,2.48100e-02,0.00000e+00
5.04872e-05,2.48400e-02,5.04822e-05,7.81969e-01,8.46358e-01,7.51375e+01,1.29955e-01,0.00000e+00,7.51377e+01,1.30075e-01,0.00000e+00,-5.38778e-02,-9.68528e-01,-7.62451e-01,-4.78226e-02,-9.81593e-01,-7.60206e-01,0.00000e+00,1,2.48400e-02,9.70000e-01,2.48400e-02,0.00000e+00
5.03258e-05,2.48700e-02,5.03206e-05,7.81767e-01,8.46146e-01,7.51376e+01,1.29957e-01,0.00000e+00,7.51377e+01,1.30077e-01,0.00000e+00,-5.38761e-02,-9.66345e-01,-8.07945e-01,-4.78347e-02,-9.79388e-01,-8.05661e-01,0.00000e+00,1,2.48700e-02,9.70000e-01,2.48700e-02,0.00000e+00
5.01644e-05,2.49000e-02,5.01591e-05,7.81565e-01,8.45935e-01,7.51376e+01,1.29960e-01,0.00000e+00,7.51378e+01,1.30079e-01,0.00000e+00,-5.38743e-02,-9.64162e-01,-8.53435e-01,-4.78468e-02,-9.77183e-01,-8.51113e-01,0.00000e+00,1,2.49000e-02,9.70000e-01,2.49000e-02,0.00000e+00
5.00031e-05,2.49300e-02,4.99975e-05,7.81364e-01,8.45723e-01,7.51376e+01,1.29962e-01,0.00000e+00,7.51378e+01,1.30081e-01,0.00000e+00,-5.38725e-02,-9.61978e-01,-8.98926e-01,-4.78589e-02,-9.74978e-01,-8.96565e-01,0.00000e+00,1,2.49300e-02,9.70000e-01,2.49300e-02,0.00000e+00
4.98417e-05,2.49600e-02,4.98360e-05,7.81162e-01,8.45512e-01,7.51376e+01,1.29964e-01,0.00000e+00,7.51378e+01,1.30083e-01,0.00000e+00,-5.38708e-02,-9.59795e-01,-9.44416e-01,-4.78709e-02,-9.72773e-01,-9.42017e-01,0.00000e+00,1,2.49600e-02,9.70000e-01,2.49600e-02,0.00000e+00
4.96803e-05,2.49900e-02,4.96745e-05,7.80960e-01,8.45300e-01,7.51376e+01,1.29967e-01,0.00000e+00,7.51378e+01,1.30085e-01,0.00000e+00,-5.38690e-02,-9.57612e-01,-9.89907e-01,-4.78830e-02,-9.70568e-01,-9.87469e-01,0.00000e+00,1,2.49900e-02,9.70000e-01,2.49900e-02,0.00000e+00
4.95190e-05,2.50200e-02,4.95129e-05,7.80759e-01,8.45089e-01,7.51376e+01,1.29969e-01,0.00000e+00,7.51378e+01,1.30087e-01,0.00000e+00,-5.38672e-02,-9.55429e-01,-1.03540e+00,-4.78951e-02,-9.68364e-01,-1.03292e+00,0.00000e+00,1,2.50200e-02,9.70000e-01,2.50200e-02,0.00000e+00
4.93576e-05,2.50500e-02,4.93514e-05,7.80557e-01,8.44878e-01,7.51377e+01,1.29971e-01,0.00000e+00,7.51378e+01,1.30089e-01,0.00000e+00,-5.38655e-02,-9.53245e-01,-1.08089e+00,-4.79072e-02,-9.66159e-01,-1.07837e+00,0.00000e+00,1,2.50500e-02,9.70000e-01,2.50500e-02,0.00000e+00
4.91962e-05,2.50800e-02,4.91898e-05,7.80355e-01,8.44666e-01,7.51377e+01,1.29973e-01,0.00000e+00,7.51379e+01,1.30092e-01,0.00000e+00,-5.38637e-02,-9.51062e-01,-1.12638e+00,-4.79193e-02,-9.63954e-01,-1.12383e+00,0.00000e+00,1,2.50800e-02,9.70000e-01,2.50800e-02,0.00000e+00
4.90349e-05,2.51100e-02,4.90283e-05,7.80154e-01,8.44455e-01,7.51377e+01,1.29976e-01,0.00000e+00,7.51379e+01,1.30094e-01,0.00000e+00,-5.38619e-02,-9.48879e-01,-1.17187e+00,-4.79314e-02,-9.61749e-01,-1.16928e+00,0.00000e+00,1,2.51100e-02,9.70000e-01,2.51100e-02,0.00000e+00
4.88735e-05,2.51400e-02,4.88667e-05,7.79952e-01,8.44243e-01,7.51377e+01,1.29978e-01,0.00000e+00,7.51379e+01,1.30096e-01,0.00000e+00,-5.38602e-02,-9.46695e-01,-1.21736e+00,-4.79435e-02,-9.59544e-01,-1.21473e+00,0.00000e+00,1,2.51400e-02,9.70000e-01,2.51400e-02,0.00000e+00
4.87121e-05,2.51700e-02,4.87052e-05,7.79750e-01,8.44032e-01,7.51377e+01,1.29980e-01,0.00000e+00,7.51379e+01,1.30098e-01,0.00000e+00,-5.38584e-02,-9.44512e-01,-1.26285e+00,-4.79555e-02,-9.57339e-01,-1.26018e+00,0.00000e+00,1,2.51700e-02,9.70000e-01,2.51700e-02,0.00000e+00
4.85508e-05,2.52000e-02,4.85437e-05,7.79549e-01,8.43820e-01,7.51377e+01,1.29982e-01,0.00000e+00,7.51379e+01,1.30100e-01,0.00000e+00,-5.38566e-02,-9.42329e-01,-1.30834e+00,-4.79676e-02,-9.55134e-01,-1.30564e+00,0.00000e+00,1,2.52000e-02,9.70000e-01,2.52000e-02,0.00000e+00
4.83894e-05,2.52300e-02,4.83821e-05,7.79347e-01,8.43609e-01,7.51378e+01,1.29985e-01,0.00000e+00,7.51379e+01,1.30102e-01,0.00000e+00,-5.38549e-02,-9.40146e-01,-1.35383e+00,-4.79797e-02,-9.52929e-01,-1.35109e+00,0.00000e+00,1,2.52300e-02,9.70000e-01,2.52300e-02,0.00000e+00
4.82281e-05,2.52600e-02,4.82206e-05,7.79145e-01,8.43397e-01,7.51378e+01,1.29987e-01,0.00000e+00,7.51380e+01,1.30104e-01,0.00000e+00,-5.38531e-02,-9.37962e-01,-1.39932e+00,-4.79918e-02,-9.50725e-01,-1.39654e+00,0.00000e+00,1,2.52600e-02,9.70000e-01,2.52600e-02,0.00000e+00
4.80667e-05,2.52900e-02,4.80590e-05,7.78944e-01,8.43186e-01,7.51378e+01,1.29989e-01,0.00000e+00,7.51380e+01,1.30106e-01,0.00000e+00,-5.38513e-02,-9.35779e-01,-1.44481e+00,-4.80039e-02,-9.48520e-01,-1.44199e+00,0.00000e+00,1,2.52900e-02,9.70000e-01,2.52900e-02,0.00000e+00
4.79053e-05,2.53200e-02,4.78975e-05,7.78742e-01,8.42974e-01,7.51378e+01,1.29992e-01,0.00000e+00,7.51380e+01,1.30108e-01,0.00000e+00,-5.38496e-02,-9.33596e-01,-1.49030e+00,-4.80160e-02,-9.46315e-01,-1.48744e+00,0.00000e+00,1,2.53200e-02,9.70000e-01,2.53200e-02,0.00000e+00
4.77440e-05,2.53500e-02,4.77359e-05,7.78540e-01,8.42763e-01,7.51378e+01,1.29994e-01,0.00000e+00,7.51380e+01,1.30110e-01,0.00000e+00,-5.38478e-02,-9.31412e-01,-1.53580e+00,-4.80280e-02,-9.44110e-01,-1.53290e+00,0.00000e+00,1,2.53500e-02,9.70000e-01,2.53500e-02,0.00000e+00
4.75826e-05,2.53800e-02,4.75744e-05,7.78339e-01,8.42551e-01,7.51379e+01,1.29996e-01,0.00000e+00,7.51380e+01,1.30112e-01,0.00000e+00,-5.38460e-02,-9.29229e-01,-1.58129e+00,-4.80401e-02,-9.41905e-01,-1.57835e+00,0.00000e+00,1,2.53800e-02,9.70000e-01,2.53800e-02,0.00000e+00
